Filename,Initial Clause Count,Processed Clause Count,Unprocessed Clause Count,Factor Count,Resolvent Count,Tautologies Deleted,Resolution Result
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD005-1.p,30,819,186863,1479,186188,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD061-1.p,34,842,190994,973,190844,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD063-1.p,31,802,178097,1342,177541,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-4.p,32,505,229536,1045,228982,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-2.p,34,809,175963,831,175922,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD045-1.p,30,791,176165,1333,175608,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD046-1.p,30,834,183902,1617,183104,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD055-3.p,32,486,207650,986,207132,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD061-4.p,37,539,218696,923,218287,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD031-3.p,30,471,214116,1052,213524,19,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD081-1.p,36,845,187354,896,187282,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD077-3.p,33,515,237348,1085,236765,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD074-3.p,32,493,215780,1019,215240,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD010-3.p,28,468,230473,1119,229815,21,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD086-3.p,30,484,228535,1093,227916,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-1.p,30,809,182324,1420,181698,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD051-2.p,45,827,190893,692,190995,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD006-1.p,28,774,161989,1606,161144,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD025-2.p,38,879,185529,815,185570,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD072-4.p,33,510,229679,1042,229132,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD054-1.p,32,803,180156,1333,179609,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD018-1.p,30,818,179911,1588,179126,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD090-3.p,29,472,219933,1081,219314,19,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD097-4.p,41,542,204408,840,204075,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD018-3.p,29,467,213124,1036,212544,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-3.p,33,462,171229,878,170788,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-3.p,36,493,184476,901,184040,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-2.p,33,755,150658,819,150576,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD060-3.p,30,480,221522,1069,220922,19,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD034-3.p,30,463,199827,995,199280,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-4.p,36,409,146084,821,145642,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-2.p,47,739,167100,628,167173,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD017-3.p,33,480,189163,897,188721,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD049-3.p,34,421,151175,822,150746,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-3.p,32,499,226399,1058,225826,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD056-3.p,28,464,220440,1085,219811,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD043-3.p,30,454,186416,945,185908,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD071-2.p,34,811,177674,1029,177437,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD054-2.p,38,868,187251,838,187258,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD034-1.p,31,760,162452,1118,162078,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD019-1.p,30,767,165977,1438,165291,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-3.p,30,481,221208,1066,220611,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD045-2.p,34,806,172096,831,172052,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD073-1.p,32,787,171024,1217,170577,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD085-3.p,33,464,181965,933,181476,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD031-5.p,30,458,198483,1000,197926,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD052-2.p,49,820,206171,654,206297,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD013-2.p,36,857,183924,839,183921,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD080-3.p,28,469,225581,1091,224951,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD020-3.p,30,484,220650,1044,220078,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD057-1.p,28,759,156663,1560,155849,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD078-4.p,34,505,214110,994,213601,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD065-1.p,30,778,168745,1514,167994,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD066-1.p,32,800,177646,1070,177359,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD080-2.p,31,814,182362,1401,181759,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD047-4.p,38,539,211940,901,211548,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD028-1.p,35,766,149732,786,149692,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD087-1.p,31,789,172221,1533,171461,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD059-2.p,32,731,149588,906,149396,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD005-3.p,29,446,186745,975,186201,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-1.p,34,768,153229,804,153174,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD027-1.p,33,775,167173,1130,166800,15,Time Out
